CMDLINE python3 run_tools.py -i /nv/hp10/sravishankar9/scratch/thesis/aimtwo/PlasGenome/Fasta/ -o /nv/hp10/sravishankar9/scratch/thesis/aimtwo/PlasGenome/mash/ -m mash
MEM 1.328125 1564522529.4947
MEM 4.207031 1564522529.5952
MEM 5.058594 1564522529.6957
MEM 5.937500 1564522529.7961
MEM 6.148438 1564522529.8965
MEM 6.792969 1564522529.9969
MEM 7.550781 1564522530.0973
MEM 7.898438 1564522530.1977
MEM 8.816406 1564522530.2981
MEM 9.253906 1564522530.3985
MEM 9.617188 1564522530.4990
MEM 0.000000 1564522530.5997
CMDLINE python3 run_tools.py -i /nv/hp10/sravishankar9/scratch/thesis/aimtwo/PlasGenome/Fasta/ -o /nv/hp10/sravishankar9/scratch/thesis/aimtwo/PlasGenome/mash/ -m mash
MEM 1.007812 1564522667.5294
MEM 4.234375 1564522667.6298
MEM 5.648438 1564522667.7302
MEM 5.960938 1564522667.8306
MEM 6.285156 1564522667.9310
MEM 6.816406 1564522668.0314
MEM 7.609375 1564522668.1318
MEM 8.437500 1564522668.2322
MEM 9.007812 1564522668.3326
MEM 9.398438 1564522668.4330
MEM 9.554688 1564522668.5334
MEM 9.625000 1564522668.6338
MEM 9.625000 1564522668.7343
MEM 9.625000 1564522668.8346
MEM 9.625000 1564522668.9350
MEM 9.625000 1564522669.0355
MEM 9.625000 1564522669.1359
MEM 9.625000 1564522669.2362
MEM 9.625000 1564522669.3367
MEM 9.625000 1564522669.4371
MEM 9.625000 1564522669.5375
MEM 9.625000 1564522669.6378
MEM 9.625000 1564522669.7383
MEM 9.625000 1564522669.8386
MEM 9.625000 1564522669.9391
MEM 9.625000 1564522670.0395
MEM 9.625000 1564522670.1398
MEM 9.625000 1564522670.2403
MEM 9.625000 1564522670.3407
MEM 9.625000 1564522670.4411
MEM 9.625000 1564522670.5414
MEM 9.625000 1564522670.6418
MEM 9.625000 1564522670.7423
MEM 9.625000 1564522670.8426
MEM 9.625000 1564522670.9430
MEM 9.625000 1564522671.0434
MEM 9.625000 1564522671.1438
MEM 9.625000 1564522671.2442
MEM 9.625000 1564522671.3445
MEM 9.625000 1564522671.4449
MEM 9.625000 1564522671.5453
MEM 9.625000 1564522671.6457
MEM 9.625000 1564522671.7461
MEM 9.625000 1564522671.8464
MEM 9.625000 1564522671.9468
MEM 9.625000 1564522672.0472
MEM 9.625000 1564522672.1477
MEM 9.625000 1564522672.2480
MEM 9.625000 1564522672.3484
MEM 9.625000 1564522672.4488
MEM 9.625000 1564522672.5492
MEM 9.625000 1564522672.6495
MEM 9.625000 1564522672.7498
MEM 9.625000 1564522672.8503
MEM 9.625000 1564522672.9507
MEM 9.625000 1564522673.0512
MEM 9.625000 1564522673.1515
MEM 9.625000 1564522673.2518
MEM 9.625000 1564522673.3522
MEM 9.625000 1564522673.4526
MEM 9.625000 1564522673.5529
MEM 9.625000 1564522673.6534
MEM 9.625000 1564522673.7538
MEM 9.625000 1564522673.8541
MEM 9.625000 1564522673.9545
MEM 9.625000 1564522674.0548
MEM 9.625000 1564522674.1553
MEM 9.625000 1564522674.2556
MEM 9.625000 1564522674.3560
MEM 9.625000 1564522674.4563
MEM 9.625000 1564522674.5567
MEM 9.625000 1564522674.6572
MEM 9.625000 1564522674.7577
MEM 9.625000 1564522674.8581
MEM 9.625000 1564522674.9585
MEM 9.625000 1564522675.0588
MEM 9.625000 1564522675.1592
MEM 9.625000 1564522675.2595
MEM 9.625000 1564522675.3598
MEM 9.625000 1564522675.4602
MEM 9.625000 1564522675.5604
MEM 9.625000 1564522675.6609
MEM 9.625000 1564522675.7614
MEM 9.625000 1564522675.8619
MEM 9.625000 1564522675.9624
MEM 9.625000 1564522676.0628
MEM 9.625000 1564522676.1633
MEM 9.625000 1564522676.2637
MEM 9.625000 1564522676.3640
MEM 9.625000 1564522676.4644
MEM 9.625000 1564522676.5648
MEM 9.625000 1564522676.6651
MEM 9.625000 1564522676.7655
MEM 9.625000 1564522676.8658
MEM 9.625000 1564522676.9662
MEM 9.625000 1564522677.0665
MEM 9.625000 1564522677.1668
MEM 9.625000 1564522677.2673
MEM 9.625000 1564522677.3676
MEM 9.625000 1564522677.4680
MEM 9.625000 1564522677.5684
MEM 9.625000 1564522677.6688
MEM 9.625000 1564522677.7694
MEM 9.625000 1564522677.8698
MEM 9.625000 1564522677.9702
MEM 9.625000 1564522678.0707
MEM 9.625000 1564522678.1710
MEM 9.625000 1564522678.2713
MEM 9.625000 1564522678.3718
MEM 9.625000 1564522678.4721
MEM 9.625000 1564522678.5725
MEM 9.625000 1564522678.6728
MEM 9.625000 1564522678.7733
MEM 9.625000 1564522678.8737
MEM 9.625000 1564522678.9741
MEM 9.625000 1564522679.0744
MEM 9.625000 1564522679.1747
MEM 9.625000 1564522679.2757
MEM 9.625000 1564522679.3762
MEM 9.625000 1564522679.4767
MEM 9.625000 1564522679.5771
MEM 9.625000 1564522679.6775
MEM 9.625000 1564522679.7779
MEM 9.625000 1564522679.8783
MEM 9.625000 1564522679.9786
MEM 9.625000 1564522680.0790
MEM 9.625000 1564522680.1795
MEM 9.625000 1564522680.2799
MEM 9.625000 1564522680.3803
MEM 9.625000 1564522680.4808
MEM 9.625000 1564522680.5812
MEM 9.625000 1564522680.6815
MEM 9.625000 1564522680.7819
MEM 9.625000 1564522680.8823
MEM 9.625000 1564522680.9827
MEM 9.625000 1564522681.0831
MEM 9.625000 1564522681.1836
MEM 9.625000 1564522681.2839
MEM 9.625000 1564522681.3843
MEM 9.625000 1564522681.4847
MEM 9.625000 1564522681.5852
MEM 9.625000 1564522681.6856
MEM 9.625000 1564522681.7860
MEM 9.625000 1564522681.8864
MEM 9.625000 1564522681.9867
MEM 9.625000 1564522682.0871
MEM 9.625000 1564522682.1875
MEM 9.625000 1564522682.2880
MEM 9.625000 1564522682.3884
MEM 9.625000 1564522682.4889
MEM 9.625000 1564522682.5894
MEM 9.625000 1564522682.6899
MEM 9.625000 1564522682.7903
MEM 9.625000 1564522682.8909
MEM 9.625000 1564522682.9914
MEM 9.625000 1564522683.0918
MEM 9.625000 1564522683.1923
MEM 9.625000 1564522683.2927
MEM 9.625000 1564522683.3932
MEM 9.625000 1564522683.4935
MEM 9.625000 1564522683.5939
MEM 9.625000 1564522683.6943
MEM 9.625000 1564522683.7947
MEM 9.625000 1564522683.8951
MEM 9.625000 1564522683.9955
MEM 9.625000 1564522684.0959
MEM 9.625000 1564522684.1964
MEM 9.625000 1564522684.2968
MEM 9.625000 1564522684.3973
MEM 9.625000 1564522684.4977
MEM 9.625000 1564522684.5981
MEM 9.625000 1564522684.6985
MEM 9.625000 1564522684.7989
MEM 9.625000 1564522684.8994
MEM 9.625000 1564522684.9997
MEM 9.625000 1564522685.1000
MEM 9.625000 1564522685.2004
MEM 9.625000 1564522685.3009
MEM 9.625000 1564522685.4012
MEM 9.625000 1564522685.5014
MEM 9.625000 1564522685.6018
MEM 9.625000 1564522685.7021
MEM 9.625000 1564522685.8025
MEM 9.625000 1564522685.9028
MEM 9.625000 1564522686.0031
MEM 9.625000 1564522686.1036
MEM 9.625000 1564522686.2039
MEM 9.625000 1564522686.3043
MEM 9.625000 1564522686.4047
MEM 9.625000 1564522686.5051
MEM 9.625000 1564522686.6055
MEM 9.625000 1564522686.7058
MEM 9.625000 1564522686.8062
MEM 9.625000 1564522686.9065
MEM 9.625000 1564522687.0069
MEM 9.625000 1564522687.1072
MEM 9.625000 1564522687.2075
MEM 9.625000 1564522687.3078
MEM 9.625000 1564522687.4081
MEM 9.625000 1564522687.5085
MEM 9.625000 1564522687.6089
MEM 9.625000 1564522687.7092
MEM 9.625000 1564522687.8096
MEM 9.625000 1564522687.9100
MEM 9.625000 1564522688.0104
MEM 9.625000 1564522688.1107
MEM 9.625000 1564522688.2110
MEM 9.625000 1564522688.3114
MEM 9.625000 1564522688.4117
MEM 9.625000 1564522688.5121
MEM 9.625000 1564522688.6124
MEM 9.625000 1564522688.7128
MEM 9.625000 1564522688.8131
MEM 9.625000 1564522688.9134
MEM 9.625000 1564522689.0138
MEM 9.625000 1564522689.1141
MEM 9.625000 1564522689.2146
MEM 9.625000 1564522689.3149
MEM 9.625000 1564522689.4153
MEM 9.625000 1564522689.5157
MEM 9.625000 1564522689.6162
MEM 9.625000 1564522689.7164
MEM 9.625000 1564522689.8168
MEM 9.625000 1564522689.9171
MEM 9.625000 1564522690.0175
MEM 9.625000 1564522690.1179
MEM 9.625000 1564522690.2183
MEM 9.625000 1564522690.3187
MEM 9.625000 1564522690.4191
MEM 9.625000 1564522690.5195
MEM 9.625000 1564522690.6199
MEM 9.625000 1564522690.7202
MEM 9.625000 1564522690.8206
MEM 9.625000 1564522690.9210
MEM 9.625000 1564522691.0214
MEM 9.625000 1564522691.1218
MEM 9.625000 1564522691.2221
MEM 9.625000 1564522691.3226
MEM 9.625000 1564522691.4230
MEM 9.625000 1564522691.5234
MEM 9.625000 1564522691.6237
MEM 9.625000 1564522691.7241
MEM 9.625000 1564522691.8245
MEM 9.625000 1564522691.9250
MEM 9.625000 1564522692.0254
MEM 9.625000 1564522692.1258
MEM 9.625000 1564522692.2262
MEM 9.625000 1564522692.3266
MEM 9.625000 1564522692.4270
MEM 9.625000 1564522692.5273
MEM 9.625000 1564522692.6277
MEM 9.625000 1564522692.7281
MEM 9.625000 1564522692.8285
MEM 9.625000 1564522692.9289
MEM 9.625000 1564522693.0293
MEM 9.625000 1564522693.1297
MEM 9.625000 1564522693.2301
MEM 9.625000 1564522693.3305
MEM 9.625000 1564522693.4309
MEM 9.625000 1564522693.5313
MEM 9.625000 1564522693.6316
MEM 9.625000 1564522693.7320
MEM 9.625000 1564522693.8324
MEM 9.625000 1564522693.9328
MEM 9.625000 1564522694.0332
MEM 9.625000 1564522694.1336
MEM 9.625000 1564522694.2340
MEM 9.625000 1564522694.3344
MEM 9.625000 1564522694.4347
MEM 9.625000 1564522694.5351
MEM 9.625000 1564522694.6355
MEM 9.625000 1564522694.7358
