CMDLINE python3 run_tools.py -i /nv/hp10/sravishankar9/scratch/thesis/aimtwo/PlasGenome/Fasta/ -o /nv/hp10/sravishankar9/scratch/thesis/aimtwo/PlasGenome/pyani -m pyani
MEM 1.753906 1564521547.1322
MEM 4.203125 1564521547.2327
MEM 5.003906 1564521547.3331
MEM 5.937500 1564521547.4335
MEM 6.289062 1564521547.5339
MEM 6.578125 1564521547.6343
MEM 7.609375 1564521547.7347
MEM 8.437500 1564521547.8351
MEM 9.042969 1564521547.9356
MEM 9.578125 1564521548.0359
MEM 9.578125 1564521548.1364
MEM 9.578125 1564521548.2368
MEM 9.578125 1564521548.3372
MEM 9.578125 1564521548.4377
MEM 9.578125 1564521548.5381
MEM 9.578125 1564521548.6386
MEM 9.578125 1564521548.7390
MEM 9.578125 1564521548.8394
MEM 9.578125 1564521548.9398
MEM 9.578125 1564521549.0403
MEM 9.578125 1564521549.1407
MEM 9.578125 1564521549.2411
MEM 9.578125 1564521549.3415
MEM 9.578125 1564521549.4419
MEM 9.578125 1564521549.5423
MEM 9.578125 1564521549.6427
MEM 9.578125 1564521549.7432
MEM 9.578125 1564521549.8436
MEM 9.578125 1564521549.9440
MEM 9.578125 1564521550.0444
MEM 9.578125 1564521550.1448
MEM 9.578125 1564521550.2452
MEM 9.578125 1564521550.3456
MEM 9.578125 1564521550.4460
MEM 9.578125 1564521550.5464
MEM 9.578125 1564521550.6468
MEM 9.578125 1564521550.7472
MEM 9.578125 1564521550.8477
MEM 9.578125 1564521550.9481
MEM 9.578125 1564521551.0485
MEM 9.578125 1564521551.1489
MEM 9.578125 1564521551.2493
MEM 9.578125 1564521551.3497
MEM 9.578125 1564521551.4502
MEM 9.578125 1564521551.5506
MEM 9.578125 1564521551.6510
MEM 9.578125 1564521551.7514
MEM 9.578125 1564521551.8518
MEM 9.578125 1564521551.9522
MEM 9.578125 1564521552.0526
MEM 9.578125 1564521552.1530
MEM 9.578125 1564521552.2537
MEM 9.578125 1564521552.3541
MEM 9.578125 1564521552.4545
MEM 9.578125 1564521552.5549
MEM 9.578125 1564521552.6553
MEM 9.578125 1564521552.7557
MEM 9.578125 1564521552.8561
MEM 9.578125 1564521552.9565
MEM 9.578125 1564521553.0569
MEM 9.578125 1564521553.1573
MEM 9.578125 1564521553.2577
MEM 9.578125 1564521553.3581
MEM 9.578125 1564521553.4585
MEM 9.578125 1564521553.5589
MEM 9.578125 1564521553.6593
MEM 9.578125 1564521553.7598
MEM 9.578125 1564521553.8602
MEM 9.578125 1564521553.9607
MEM 9.578125 1564521554.0611
MEM 9.578125 1564521554.1615
MEM 9.578125 1564521554.2619
MEM 9.578125 1564521554.3623
MEM 9.578125 1564521554.4627
MEM 9.578125 1564521554.5631
MEM 9.578125 1564521554.6635
MEM 9.578125 1564521554.7639
MEM 9.578125 1564521554.8643
MEM 9.578125 1564521554.9648
MEM 9.578125 1564521555.0652
MEM 9.578125 1564521555.1656
MEM 9.578125 1564521555.2660
MEM 9.578125 1564521555.3664
MEM 9.578125 1564521555.4668
MEM 9.578125 1564521555.5673
MEM 9.578125 1564521555.6677
MEM 9.578125 1564521555.7681
MEM 9.578125 1564521555.8685
MEM 9.578125 1564521555.9690
MEM 9.578125 1564521556.0694
MEM 9.578125 1564521556.1698
MEM 9.578125 1564521556.2702
MEM 9.578125 1564521556.3707
MEM 9.578125 1564521556.4711
MEM 9.578125 1564521556.5715
MEM 9.578125 1564521556.6719
MEM 9.578125 1564521556.7724
MEM 9.578125 1564521556.8728
MEM 9.578125 1564521556.9732
MEM 9.578125 1564521557.0736
MEM 9.578125 1564521557.1740
MEM 9.578125 1564521557.2744
MEM 9.578125 1564521557.3749
MEM 9.578125 1564521557.4753
MEM 9.578125 1564521557.5757
MEM 9.578125 1564521557.6761
MEM 9.578125 1564521557.7765
MEM 9.578125 1564521557.8769
MEM 9.578125 1564521557.9774
MEM 9.578125 1564521558.0778
MEM 9.578125 1564521558.1782
MEM 9.578125 1564521558.2786
MEM 9.578125 1564521558.3790
MEM 9.578125 1564521558.4795
MEM 9.578125 1564521558.5799
MEM 9.578125 1564521558.6803
MEM 9.578125 1564521558.7807
MEM 9.578125 1564521558.8811
MEM 9.578125 1564521558.9816
MEM 9.578125 1564521559.0820
MEM 9.578125 1564521559.1824
MEM 9.578125 1564521559.2828
MEM 9.578125 1564521559.3833
MEM 9.578125 1564521559.4837
MEM 9.578125 1564521559.5841
MEM 9.578125 1564521559.6846
MEM 9.578125 1564521559.7850
MEM 9.578125 1564521559.8854
MEM 9.578125 1564521559.9858
MEM 9.578125 1564521560.0862
MEM 9.578125 1564521560.1866
MEM 9.578125 1564521560.2870
MEM 9.578125 1564521560.3875
MEM 9.578125 1564521560.4879
MEM 9.578125 1564521560.5883
MEM 9.578125 1564521560.6887
MEM 9.578125 1564521560.7891
MEM 9.578125 1564521560.8896
MEM 9.578125 1564521560.9900
MEM 9.578125 1564521561.0904
MEM 9.578125 1564521561.1908
MEM 9.578125 1564521561.2913
