CMDLINE python3 run_tools.py -i /nv/hp10/sravishankar9/scratch/thesis/aimtwo/Cauris/ -o /nv/hp10/sravishankar9/scratch/thesis/aimtwo/Cauris/mash -m mashfq
MEM 1.070312 1564515722.1222
MEM 4.234375 1564515722.2227
MEM 5.058594 1564515722.3231
MEM 5.722656 1564515722.4235
MEM 5.937500 1564515722.5239
MEM 6.144531 1564515722.6243
MEM 6.386719 1564515722.7247
MEM 6.792969 1564515722.8251
MEM 7.453125 1564515722.9255
MEM 7.671875 1564515723.0259
MEM 8.437500 1564515723.1263
MEM 8.964844 1564515723.2266
MEM 9.253906 1564515723.3271
MEM 9.609375 1564515723.4275
MEM 9.609375 1564515723.5280
MEM 9.609375 1564515723.6284
MEM 9.609375 1564515723.7288
MEM 9.609375 1564515723.8292
MEM 9.609375 1564515723.9296
MEM 9.609375 1564515724.0301
MEM 9.609375 1564515724.1305
MEM 9.609375 1564515724.2309
MEM 9.609375 1564515724.3313
MEM 9.609375 1564515724.4318
MEM 9.609375 1564515724.5322
MEM 9.609375 1564515724.6326
MEM 9.609375 1564515724.7330
MEM 9.609375 1564515724.8335
MEM 9.609375 1564515724.9339
MEM 9.609375 1564515725.0343
MEM 9.609375 1564515725.1347
MEM 9.609375 1564515725.2352
MEM 9.609375 1564515725.3356
MEM 9.609375 1564515725.4360
MEM 9.609375 1564515725.5364
MEM 9.609375 1564515725.6369
MEM 9.609375 1564515725.7373
MEM 9.609375 1564515725.8378
MEM 9.609375 1564515725.9382
MEM 9.609375 1564515726.0386
MEM 9.609375 1564515726.1390
MEM 9.609375 1564515726.2395
MEM 9.609375 1564515726.3399
MEM 9.609375 1564515726.4404
MEM 9.609375 1564515726.5408
MEM 9.609375 1564515726.6412
MEM 9.609375 1564515726.7417
MEM 9.609375 1564515726.8421
MEM 9.609375 1564515726.9425
MEM 9.609375 1564515727.0429
MEM 9.609375 1564515727.1434
MEM 9.609375 1564515727.2439
MEM 9.609375 1564515727.3443
MEM 9.609375 1564515727.4447
MEM 9.609375 1564515727.5451
MEM 9.609375 1564515727.6455
MEM 9.609375 1564515727.7459
MEM 9.609375 1564515727.8464
MEM 9.609375 1564515727.9468
MEM 9.609375 1564515728.0472
MEM 9.609375 1564515728.1477
MEM 9.609375 1564515728.2481
MEM 9.609375 1564515728.3486
MEM 9.609375 1564515728.4490
MEM 9.609375 1564515728.5494
MEM 9.609375 1564515728.6499
MEM 9.609375 1564515728.7503
MEM 9.609375 1564515728.8507
MEM 9.609375 1564515728.9512
MEM 9.609375 1564515729.0516
MEM 9.609375 1564515729.1520
MEM 9.609375 1564515729.2524
MEM 9.609375 1564515729.3529
MEM 9.609375 1564515729.4533
MEM 9.609375 1564515729.5537
MEM 9.609375 1564515729.6542
MEM 9.609375 1564515729.7546
MEM 9.609375 1564515729.8550
MEM 9.609375 1564515729.9554
MEM 9.609375 1564515730.0558
MEM 9.609375 1564515730.1562
MEM 9.609375 1564515730.2567
MEM 9.609375 1564515730.3571
MEM 9.609375 1564515730.4575
MEM 9.609375 1564515730.5579
MEM 9.609375 1564515730.6584
MEM 9.609375 1564515730.7588
MEM 9.609375 1564515730.8592
MEM 9.609375 1564515730.9596
MEM 9.609375 1564515731.0601
MEM 9.609375 1564515731.1605
MEM 9.609375 1564515731.2609
MEM 9.609375 1564515731.3613
MEM 9.609375 1564515731.4617
MEM 9.609375 1564515731.5621
MEM 9.609375 1564515731.6625
MEM 9.609375 1564515731.7630
MEM 9.609375 1564515731.8634
MEM 9.609375 1564515731.9638
MEM 9.609375 1564515732.0643
MEM 9.609375 1564515732.1647
MEM 9.609375 1564515732.2651
MEM 9.609375 1564515732.3656
MEM 9.609375 1564515732.4660
MEM 9.609375 1564515732.5664
MEM 9.609375 1564515732.6669
MEM 9.609375 1564515732.7673
MEM 9.609375 1564515732.8677
MEM 9.609375 1564515732.9681
MEM 9.609375 1564515733.0686
MEM 9.609375 1564515733.1690
MEM 9.609375 1564515733.2695
MEM 9.609375 1564515733.3699
MEM 9.609375 1564515733.4703
MEM 9.609375 1564515733.5707
MEM 9.609375 1564515733.6712
MEM 9.609375 1564515733.7716
MEM 9.609375 1564515733.8720
MEM 9.609375 1564515733.9725
MEM 9.609375 1564515734.0729
MEM 9.609375 1564515734.1733
MEM 9.609375 1564515734.2737
MEM 9.609375 1564515734.3741
MEM 9.609375 1564515734.4746
MEM 9.609375 1564515734.5750
MEM 9.609375 1564515734.6754
MEM 9.609375 1564515734.7758
MEM 9.609375 1564515734.8763
MEM 9.609375 1564515734.9767
MEM 9.609375 1564515735.0771
MEM 9.609375 1564515735.1775
MEM 9.609375 1564515735.2780
MEM 9.609375 1564515735.3784
MEM 9.609375 1564515735.4788
MEM 9.609375 1564515735.5792
MEM 9.609375 1564515735.6796
MEM 9.609375 1564515735.7800
MEM 9.609375 1564515735.8805
MEM 9.609375 1564515735.9809
MEM 9.609375 1564515736.0813
MEM 9.609375 1564515736.1817
MEM 9.609375 1564515736.2821
MEM 9.609375 1564515736.3826
MEM 9.609375 1564515736.4830
MEM 9.609375 1564515736.5834
MEM 9.609375 1564515736.6839
MEM 9.609375 1564515736.7843
MEM 9.609375 1564515736.8847
MEM 9.609375 1564515736.9851
MEM 9.609375 1564515737.0855
MEM 9.609375 1564515737.1859
MEM 9.609375 1564515737.2864
MEM 9.609375 1564515737.3868
MEM 9.609375 1564515737.4874
MEM 9.609375 1564515737.5878
MEM 9.609375 1564515737.6882
MEM 9.609375 1564515737.7887
MEM 9.609375 1564515737.8891
MEM 9.609375 1564515737.9895
MEM 9.609375 1564515738.0900
MEM 9.609375 1564515738.1904
MEM 9.609375 1564515738.2908
MEM 9.609375 1564515738.3912
MEM 9.609375 1564515738.4916
MEM 9.609375 1564515738.5921
MEM 9.609375 1564515738.6925
MEM 9.609375 1564515738.7929
MEM 9.609375 1564515738.8933
MEM 9.609375 1564515738.9938
MEM 9.609375 1564515739.0942
MEM 9.609375 1564515739.1947
MEM 9.609375 1564515739.2951
MEM 9.609375 1564515739.3955
MEM 9.609375 1564515739.4959
MEM 9.609375 1564515739.5963
MEM 9.609375 1564515739.6967
MEM 9.609375 1564515739.7971
MEM 9.609375 1564515739.8976
MEM 9.609375 1564515739.9980
MEM 9.609375 1564515740.0985
MEM 9.609375 1564515740.1989
MEM 9.609375 1564515740.2993
MEM 9.609375 1564515740.3997
MEM 9.609375 1564515740.5002
MEM 9.609375 1564515740.6006
MEM 9.609375 1564515740.7010
MEM 9.609375 1564515740.8015
MEM 9.609375 1564515740.9019
MEM 9.609375 1564515741.0023
MEM 9.609375 1564515741.1028
MEM 9.609375 1564515741.2032
MEM 9.609375 1564515741.3036
MEM 9.609375 1564515741.4040
MEM 9.609375 1564515741.5045
MEM 9.609375 1564515741.6049
MEM 9.609375 1564515741.7053
MEM 9.609375 1564515741.8057
MEM 9.609375 1564515741.9062
MEM 9.609375 1564515742.0066
MEM 9.609375 1564515742.1070
MEM 9.609375 1564515742.2074
MEM 9.609375 1564515742.3078
MEM 9.609375 1564515742.4082
MEM 9.609375 1564515742.5086
MEM 9.609375 1564515742.6091
MEM 9.609375 1564515742.7096
MEM 9.609375 1564515742.8100
MEM 9.609375 1564515742.9104
MEM 9.609375 1564515743.0109
MEM 9.609375 1564515743.1113
MEM 9.609375 1564515743.2117
MEM 9.609375 1564515743.3121
MEM 9.609375 1564515743.4125
MEM 9.609375 1564515743.5130
MEM 9.609375 1564515743.6134
MEM 9.609375 1564515743.7138
MEM 9.609375 1564515743.8142
MEM 9.609375 1564515743.9146
MEM 9.609375 1564515744.0151
MEM 9.609375 1564515744.1155
MEM 9.609375 1564515744.2160
MEM 9.609375 1564515744.3164
MEM 9.609375 1564515744.4168
MEM 9.609375 1564515744.5172
MEM 9.609375 1564515744.6176
MEM 9.609375 1564515744.7180
MEM 9.609375 1564515744.8185
MEM 9.609375 1564515744.9189
MEM 9.609375 1564515745.0193
MEM 9.609375 1564515745.1197
MEM 9.609375 1564515745.2201
MEM 9.609375 1564515745.3206
MEM 9.609375 1564515745.4210
MEM 9.609375 1564515745.5214
MEM 9.609375 1564515745.6218
MEM 9.609375 1564515745.7222
MEM 9.609375 1564515745.8226
MEM 9.609375 1564515745.9230
MEM 9.609375 1564515746.0235
MEM 9.609375 1564515746.1239
MEM 9.609375 1564515746.2243
MEM 9.609375 1564515746.3247
MEM 9.609375 1564515746.4251
MEM 9.609375 1564515746.5255
MEM 9.609375 1564515746.6259
MEM 9.609375 1564515746.7263
MEM 9.609375 1564515746.8267
MEM 9.609375 1564515746.9271
MEM 9.609375 1564515747.0275
MEM 9.609375 1564515747.1280
MEM 9.609375 1564515747.2284
MEM 9.609375 1564515747.3288
MEM 9.609375 1564515747.4292
MEM 9.609375 1564515747.5296
MEM 9.609375 1564515747.6300
MEM 9.609375 1564515747.7305
MEM 9.609375 1564515747.8309
MEM 9.609375 1564515747.9313
MEM 9.609375 1564515748.0317
MEM 9.609375 1564515748.1321
MEM 9.609375 1564515748.2326
MEM 9.609375 1564515748.3330
MEM 9.609375 1564515748.4334
MEM 9.609375 1564515748.5338
MEM 9.609375 1564515748.6342
MEM 9.609375 1564515748.7346
MEM 9.609375 1564515748.8350
MEM 9.609375 1564515748.9354
MEM 9.609375 1564515749.0358
MEM 9.609375 1564515749.1363
MEM 9.609375 1564515749.2367
MEM 9.609375 1564515749.3371
MEM 9.609375 1564515749.4375
MEM 9.609375 1564515749.5379
MEM 9.609375 1564515749.6383
MEM 9.609375 1564515749.7388
MEM 9.609375 1564515749.8392
MEM 9.609375 1564515749.9396
MEM 9.609375 1564515750.0400
MEM 9.609375 1564515750.1404
MEM 9.609375 1564515750.2408
MEM 9.609375 1564515750.3412
MEM 9.609375 1564515750.4416
MEM 9.609375 1564515750.5421
MEM 9.609375 1564515750.6425
MEM 9.609375 1564515750.7429
MEM 9.609375 1564515750.8433
MEM 9.609375 1564515750.9438
MEM 9.609375 1564515751.0441
MEM 9.609375 1564515751.1446
MEM 9.609375 1564515751.2450
MEM 9.609375 1564515751.3454
MEM 9.609375 1564515751.4458
MEM 9.609375 1564515751.5462
MEM 9.609375 1564515751.6466
MEM 9.609375 1564515751.7470
MEM 9.609375 1564515751.8474
MEM 9.609375 1564515751.9479
MEM 9.609375 1564515752.0483
MEM 9.609375 1564515752.1487
MEM 9.609375 1564515752.2491
MEM 9.609375 1564515752.3495
MEM 9.609375 1564515752.4499
